anio_nacimiento,area_salud,departamento,municipio,codigo_municipio,num_dosis,sexo,n_vacunados,poblacion
2015,CHIMALTENANGO,CHIMALTENANGO,ZARAGOZA,415,1a.,Masculino,42,311
2006,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,797
2006,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,797
2007,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,2252
2007,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,2252
2008,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,4501
2008,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,4501
2009,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,4206
2009,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,4206
2010,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,4247
2010,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,4247
2011,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,288
2011,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,288
2012,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,288
2012,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,288
2013,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,270
2013,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,2a.,Masculino,0,270
2014,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,0,718
2015,CHIQUIMULA,CHIQUIMULA,CAMOTAN,2005,1a.,Masculino,114,889
2006,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,1396
2006,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,1396
2007,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,308
2007,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,308
2008,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,162
2008,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,162
2009,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,139
2009,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,139
2010,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,141
2010,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,141
2011,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,1,722
2011,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,722
2012,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,785
2012,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,785
2013,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,763
2013,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,2a.,Masculino,0,763
2014,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,0,217
2015,CHIQUIMULA,CHIQUIMULA,CHIQUIMULA,2001,1a.,Masculino,162,1328
2006,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,126
2006,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,126
2007,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,81
2007,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,81
2008,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,229
2008,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,229
2009,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,213
2009,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,213
2010,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,240
2010,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,240
2011,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,866
2011,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,866
2012,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,855
2012,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,855
2013,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,917
2013,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,2a.,Masculino,0,917
2014,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,0,159
2015,CHIQUIMULA,CHIQUIMULA,CONCEPCION LAS MINAS,2008,1a.,Masculino,7,131
2006,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,679
2006,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,679
2007,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,238
2007,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,238
2008,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,916
2008,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,916
2009,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,808
2009,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,808
2010,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,801
2010,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,801
2011,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,2291
2011,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,2291
2012,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,2372
2012,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,2372
2013,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,2368
2013,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,2a.,Masculino,0,2368
2014,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,0,344
2015,CHIQUIMULA,CHIQUIMULA,ESQUIPULAS,2007,1a.,Masculino,87,657
2006,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,246
2006,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,246
2007,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,525
2007,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,525
2008,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,282
2008,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,1,282
2009,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,268
2009,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,268
2010,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,279
2010,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,279
2011,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,262
2011,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,262
2012,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,282
2012,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,282
2013,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,276
2013,CHIQUIMULA,CHIQUIMULA,IPALA,2011,2a.,Masculino,0,276
2014,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,0,2267
2015,CHIQUIMULA,CHIQUIMULA,IPALA,2011,1a.,Masculino,41,239
2006,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,1,970
2006,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,970
2007,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,4580
2007,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,4580
2008,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,217
2008,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,217
2009,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,235
2009,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,235
2010,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,236
2010,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,236
2011,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,134
2011,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,134
2012,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,150
2012,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,150
2013,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,158
2013,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,2a.,Masculino,0,158
2014,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,0,382
2015,CHIQUIMULA,CHIQUIMULA,JOCOTAN,2004,1a.,Masculino,95,1096
2006,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,378
2006,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,378
2007,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,943
2007,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,943
2008,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,2260
2008,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,2260
2009,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,2122
2009,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,2122
2010,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,2103
2010,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,2103
2011,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,4620
2011,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,4620
2012,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,4738
2012,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,4738
2013,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,4856
2013,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,2a.,Masculino,0,4856
2014,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,0,115
2015,CHIQUIMULA,CHIQUIMULA,OLOPA,2006,1a.,Masculino,57,416
2006,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,333
2006,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,333
2007,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,284
2007,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,284
2008,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,80
2008,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,80
2009,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,66
2009,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,66
2010,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,77
2010,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,77
2011,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,296
2011,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,296
2012,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,267
2012,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,267
2013,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,297
2013,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,2a.,Masculino,0,297
2014,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,0,232
2015,CHIQUIMULA,CHIQUIMULA,QUETZALTEPEQUE,2009,1a.,Masculino,48,318
2006,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,164
2006,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,164
2007,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,257
2007,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,257
2008,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,251
2008,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,251
2009,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,223
2009,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,223
2010,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,270
2010,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,270
2011,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,78
2011,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,78
2012,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,96
2012,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,96
2013,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,100
2013,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,2a.,Masculino,0,100
2014,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,0,4773
2015,CHIQUIMULA,CHIQUIMULA,SAN JACINTO,2010,1a.,Masculino,24,136
2006,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,87
2006,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,87
2007,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,155
2007,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,155
2008,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,273
2008,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,273
2009,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,260
2009,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,260
2010,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,316
2010,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,316
2011,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,154
2011,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,154
2012,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,160
2012,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,160
2013,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,136
2013,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,2a.,Masculino,0,136
2014,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,0,1002
2015,CHIQUIMULA,CHIQUIMULA,SAN JOSE LA ARADA,2002,1a.,Masculino,15,91
2006,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,167
2006,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,167
2007,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,232
2007,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,232
2008,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,111
2008,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,111
2009,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,154
2009,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,154
2010,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,167
2010,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,167
2011,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,326
2011,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,326
2012,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,359
2012,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,359
2013,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,334
2013,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,2a.,Masculino,0,334
2014,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,0,842
2015,CHIQUIMULA,CHIQUIMULA,SAN JUAN LA ERMITA,2003,1a.,Masculino,60,219
2006,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,113
2006,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,113
2007,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,124
2007,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,124
2008,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,146
2008,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,146
2009,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,159
2009,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,159
2010,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,135
2010,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,135
2011,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,123
2011,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,123
2012,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,128
2012,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,128
2013,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,137
2013,EL PROGRESO,EL PROGRESO,EL JICARO,205,2a.,Masculino,0,137
2014,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,146
2015,EL PROGRESO,EL PROGRESO,EL JICARO,205,1a.,Masculino,0,150
2006,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,232
2006,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,232
2007,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,239
2007,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,239
2008,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,285
2008,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,285
2009,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,223
2009,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,223
2010,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,239
2010,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,239
2011,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,289
2011,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,289
2012,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,248
2012,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,248
2013,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,0,307
2013,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,2a.,Masculino,0,307
2014,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,3,300
2015,EL PROGRESO,EL PROGRESO,GUASTATOYA,201,1a.,Masculino,19,269
2006,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,136
2006,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,136
2007,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,112
2007,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,112
2008,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,112
2008,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,112
2009,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,124
2009,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,124
2010,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,134
2010,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,134
2011,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,150
2011,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,150
2012,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,145
2012,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,145
2013,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,0,148
2013,EL PROGRESO,EL PROGRESO,MORAZAN,202,2a.,Masculino,0,148
2014,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,3,139
2015,EL PROGRESO,EL PROGRESO,MORAZAN,202,1a.,Masculino,18,145
2006,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,554
2006,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,554
2007,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,558
2007,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,558
2008,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,579
2008,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,579
2009,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,550
2009,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,550
2010,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,575
2010,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,575
2011,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,601
2011,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,601
2012,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,593
2012,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,593
2013,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,656
2013,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,2a.,Masculino,0,656
2014,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,0,661
2015,EL PROGRESO,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,203,1a.,Masculino,32,646
2006,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,233
2006,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,233
2007,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,213
2007,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,213
2008,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,183
2008,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,183
2009,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,193
2009,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,193
2010,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,202
2010,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,202
2011,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,209
2011,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,2a.,Masculino,0,209
2012,EL PROGRESO,EL PROGRESO,SAN ANTONIO LA PAZ,208,1a.,Masculino,0,198
