anio_nacimiento,area_salud,departamento,municipio,num_dosis,sexo,n_vacunados,poblacion
2013,2,4,406.0,0,2,1050,1279
2013,2,4,406.0,1,2,46,1279
2014,2,4,406.0,0,2,714,1303
2015,2,4,406.0,0,2,110,1341
2006,2,4,412.0,0,2,376,465
2006,2,4,412.0,1,2,359,465
2007,2,4,412.0,0,2,445,446
2007,2,4,412.0,1,2,431,446
2008,2,4,412.0,0,2,547,499
2008,2,4,412.0,1,2,531,499
2009,2,4,412.0,0,2,431,432
2009,2,4,412.0,1,2,414,432
2010,2,4,412.0,0,2,434,461
2010,2,4,412.0,1,2,404,461
2011,2,4,412.0,0,2,440,444
2011,2,4,412.0,1,2,369,444
2012,2,4,412.0,0,2,421,469
2012,2,4,412.0,1,2,174,469
2013,2,4,412.0,0,2,431,499
2013,2,4,412.0,1,2,8,499
2014,2,4,412.0,0,2,376,454
2015,2,4,412.0,0,2,57,444
2006,2,4,415.0,0,2,162,230
2006,2,4,415.0,1,2,119,230
2007,2,4,415.0,0,2,375,275
2007,2,4,415.0,1,2,312,275
2008,2,4,415.0,0,2,362,291
2008,2,4,415.0,1,2,285,291
2009,2,4,415.0,0,2,324,249
2009,2,4,415.0,1,2,287,249
2010,2,4,415.0,0,2,286,266
2010,2,4,415.0,1,2,251,266
2011,2,4,415.0,0,2,303,310
2011,2,4,415.0,1,2,202,310
2012,2,4,415.0,0,2,379,332
2012,2,4,415.0,1,2,123,332
2013,2,4,415.0,0,2,303,310
2013,2,4,415.0,1,2,4,310
2014,2,4,415.0,0,2,263,298
2015,2,4,415.0,0,2,37,317
2006,3,20,2005.0,0,2,593,790
2006,3,20,2005.0,1,2,483,790
2007,3,20,2005.0,0,2,742,819
2007,3,20,2005.0,1,2,703,819
2008,3,20,2005.0,0,2,784,805
2008,3,20,2005.0,1,2,709,805
2009,3,20,2005.0,0,2,683,743
2009,3,20,2005.0,1,2,571,743
2010,3,20,2005.0,0,2,634,794
2010,3,20,2005.0,1,2,565,794
2011,3,20,2005.0,0,2,655,817
2011,3,20,2005.0,1,2,526,817
2012,3,20,2005.0,0,2,631,816
2012,3,20,2005.0,1,2,385,816
2013,3,20,2005.0,0,2,635,848
2013,3,20,2005.0,1,2,105,848
2014,3,20,2005.0,0,2,494,840
2015,3,20,2005.0,0,2,120,770
2006,3,20,2001.0,0,2,887,1362
2006,3,20,2001.0,1,2,691,1362
2007,3,20,2001.0,0,2,1335,1375
2007,3,20,2001.0,1,2,1242,1375
2008,3,20,2001.0,0,2,1353,1400
2008,3,20,2001.0,1,2,1178,1400
2009,3,20,2001.0,0,2,1239,1241
2009,3,20,2001.0,1,2,1043,1241
2010,3,20,2001.0,0,2,1142,1257
2010,3,20,2001.0,1,2,840,1257
2011,3,20,2001.0,0,2,1272,1330
2011,3,20,2001.0,1,2,792,1330
2012,3,20,2001.0,0,2,1122,1322
2012,3,20,2001.0,1,2,418,1322
2013,3,20,2001.0,0,2,936,1243
2013,3,20,2001.0,1,2,4,1243
2014,3,20,2001.0,0,2,759,1281
2015,3,20,2001.0,0,2,127,1281
2006,3,20,2008.0,0,2,96,116
2006,3,20,2008.0,1,2,56,116
2007,3,20,2008.0,0,2,109,137
2007,3,20,2008.0,1,2,86,137
2008,3,20,2008.0,0,2,180,158
2008,3,20,2008.0,1,2,151,158
2009,3,20,2008.0,0,2,123,128
2009,3,20,2008.0,1,2,82,128
2010,3,20,2008.0,0,2,155,130
2010,3,20,2008.0,1,2,76,130
2011,3,20,2008.0,0,2,137,132
2011,3,20,2008.0,1,2,48,132
2012,3,20,2008.0,0,2,95,135
2012,3,20,2008.0,1,2,22,135
2013,3,20,2008.0,0,2,70,138
2013,3,20,2008.0,1,2,5,138
2014,3,20,2008.0,0,2,45,123
2015,3,20,2008.0,0,2,3,110
2006,3,20,2007.0,0,2,527,664
2006,3,20,2007.0,1,2,323,664
2007,3,20,2007.0,0,2,864,675
2007,3,20,2007.0,1,2,745,675
2008,3,20,2007.0,0,2,975,623
2008,3,20,2007.0,1,2,804,623
2009,3,20,2007.0,0,2,923,663
2009,3,20,2007.0,1,2,686,663
2010,3,20,2007.0,0,2,771,638
2010,3,20,2007.0,1,2,509,638
2011,3,20,2007.0,0,2,742,672
2011,3,20,2007.0,1,2,431,672
2012,3,20,2007.0,0,2,628,738
2012,3,20,2007.0,1,2,262,738
2013,3,20,2007.0,0,2,582,709
2013,3,20,2007.0,1,2,22,709
2014,3,20,2007.0,0,2,440,659
2015,3,20,2007.0,0,2,72,675
2006,3,20,2011.0,0,2,170,202
2006,3,20,2011.0,1,2,146,202
2007,3,20,2011.0,0,2,255,209
2007,3,20,2011.0,1,2,188,209
2008,3,20,2011.0,0,2,286,232
2008,3,20,2011.0,1,2,242,232
2009,3,20,2011.0,0,2,239,249
2009,3,20,2011.0,1,2,215,249
2010,3,20,2011.0,0,2,212,229
2010,3,20,2011.0,1,2,173,229
2011,3,20,2011.0,0,2,216,243
2011,3,20,2011.0,1,2,160,243
2012,3,20,2011.0,0,2,229,295
2012,3,20,2011.0,1,2,106,295
2013,3,20,2011.0,0,2,203,244
2013,3,20,2011.0,1,2,7,244
2014,3,20,2011.0,0,2,151,208
2015,3,20,2011.0,0,2,41,243
2006,3,20,2004.0,0,2,432,998
2006,3,20,2004.0,1,2,210,998
2007,3,20,2004.0,0,2,903,946
2007,3,20,2004.0,1,2,731,946
2008,3,20,2004.0,0,2,1117,944
2008,3,20,2004.0,1,2,783,944
2009,3,20,2004.0,0,2,932,906
2009,3,20,2004.0,1,2,488,906
2010,3,20,2004.0,0,2,779,914
2010,3,20,2004.0,1,2,385,914
2011,3,20,2004.0,0,2,803,981
2011,3,20,2004.0,1,2,294,981
2012,3,20,2004.0,0,2,661,1057
2012,3,20,2004.0,1,2,246,1057
2013,3,20,2004.0,0,2,469,967
2013,3,20,2004.0,1,2,76,967
2014,3,20,2004.0,0,2,408,1016
2015,3,20,2004.0,0,2,83,1156
2006,3,20,2006.0,0,2,291,359
2006,3,20,2006.0,1,2,279,359
2007,3,20,2006.0,0,2,354,374
2007,3,20,2006.0,1,2,346,374
2008,3,20,2006.0,0,2,368,376
2008,3,20,2006.0,1,2,365,376
2009,3,20,2006.0,0,2,351,374
2009,3,20,2006.0,1,2,325,374
2010,3,20,2006.0,0,2,354,417
2010,3,20,2006.0,1,2,315,417
2011,3,20,2006.0,0,2,370,398
2011,3,20,2006.0,1,2,250,398
2012,3,20,2006.0,0,2,418,527
2012,3,20,2006.0,1,2,194,527
2013,3,20,2006.0,0,2,316,410
2013,3,20,2006.0,1,2,14,410
2014,3,20,2006.0,0,2,276,404
2015,3,20,2006.0,0,2,47,431
2006,3,20,2009.0,0,2,224,262
2006,3,20,2009.0,1,2,192,262
2007,3,20,2009.0,0,2,317,317
2007,3,20,2009.0,1,2,339,317
2008,3,20,2009.0,0,2,309,281
2008,3,20,2009.0,1,2,299,281
2009,3,20,2009.0,0,2,250,231
2009,3,20,2009.0,1,2,226,231
2010,3,20,2009.0,0,2,224,234
2010,3,20,2009.0,1,2,201,234
2011,3,20,2009.0,0,2,269,295
2011,3,20,2009.0,1,2,229,295
2012,3,20,2009.0,0,2,284,343
2012,3,20,2009.0,1,2,194,343
2013,3,20,2009.0,0,2,242,344
2013,3,20,2009.0,1,2,45,344
2014,3,20,2009.0,0,2,222,320
2015,3,20,2009.0,0,2,46,303
2006,3,20,2010.0,0,2,120,165
2006,3,20,2010.0,1,2,116,165
2007,3,20,2010.0,0,2,133,136
2007,3,20,2010.0,1,2,129,136
2008,3,20,2010.0,0,2,125,144
2008,3,20,2010.0,1,2,124,144
2009,3,20,2010.0,0,2,137,115
2009,3,20,2010.0,1,2,116,115
2010,3,20,2010.0,0,2,124,140
2010,3,20,2010.0,1,2,113,140
2011,3,20,2010.0,0,2,149,143
2011,3,20,2010.0,1,2,124,143
2012,3,20,2010.0,0,2,141,173
2012,3,20,2010.0,1,2,105,173
2013,3,20,2010.0,0,2,95,136
2013,3,20,2010.0,1,2,18,136
2014,3,20,2010.0,0,2,85,141
2015,3,20,2010.0,0,2,35,152
2006,3,20,2002.0,0,2,52,77
2006,3,20,2002.0,1,2,46,77
2007,3,20,2002.0,0,2,86,88
2007,3,20,2002.0,1,2,83,88
2008,3,20,2002.0,0,2,71,64
2008,3,20,2002.0,1,2,63,64
2009,3,20,2002.0,0,2,76,79
2009,3,20,2002.0,1,2,70,79
2010,3,20,2002.0,0,2,108,101
2010,3,20,2002.0,1,2,97,101
2011,3,20,2002.0,0,2,89,91
2011,3,20,2002.0,1,2,74,91
2012,3,20,2002.0,0,2,76,85
2012,3,20,2002.0,1,2,55,85
2013,3,20,2002.0,0,2,71,91
2013,3,20,2002.0,1,2,8,91
2014,3,20,2002.0,0,2,75,102
2015,3,20,2002.0,0,2,19,91
2006,3,20,,0,2,134,178
2006,3,20,,1,2,102,178
2007,3,20,,0,2,160,165
2007,3,20,,1,2,144,165
2008,3,20,,0,2,176,175
2008,3,20,,1,2,164,175
2009,3,20,,0,2,182,196
2009,3,20,,1,2,162,196
2010,3,20,,0,2,157,180
2010,3,20,,1,2,127,180
2011,3,20,,0,2,174,202
2011,3,20,,1,2,136,202
2012,3,20,,0,2,177,191
2012,3,20,,1,2,104,191
2013,3,20,,0,2,160,201
2013,3,20,,1,2,6,201
2014,3,20,,0,2,184,206
2015,3,20,,0,2,45,235
2006,4,2,205.0,0,2,121,160
2006,4,2,205.0,1,2,76,160
2007,4,2,205.0,0,2,172,121
2007,4,2,205.0,1,2,188,121
2008,4,2,205.0,0,2,184,112
2008,4,2,205.0,1,2,161,112
2009,4,2,205.0,0,2,136,129
2009,4,2,205.0,1,2,100,129
2010,4,2,205.0,0,2,209,141
2010,4,2,205.0,1,2,90,141
2011,4,2,205.0,0,2,213,138
2011,4,2,205.0,1,2,50,138
2012,4,2,205.0,0,2,124,132
2012,4,2,205.0,1,2,7,132
2013,4,2,205.0,0,2,161,128
2013,4,2,205.0,1,2,0,128
2014,4,2,205.0,0,2,119,160
2015,4,2,205.0,0,2,7,128
2006,4,2,201.0,0,2,116,236
2006,4,2,201.0,1,2,69,236
2007,4,2,201.0,0,2,270,256
2007,4,2,201.0,1,2,208,256
2008,4,2,201.0,0,2,301,254
2008,4,2,201.0,1,2,198,254
2009,4,2,201.0,0,2,315,231
2009,4,2,201.0,1,2,139,231
2010,4,2,201.0,0,2,244,254
2010,4,2,201.0,1,2,100,254
2011,4,2,201.0,0,2,213,248
2011,4,2,201.0,1,2,81,248
2012,4,2,201.0,0,2,186,226
2012,4,2,201.0,1,2,40,226
2013,4,2,201.0,0,2,172,266
2013,4,2,201.0,1,2,15,266
2014,4,2,201.0,0,2,131,272
2015,4,2,201.0,0,2,17,270
2006,4,2,202.0,0,2,78,133
2006,4,2,202.0,1,2,69,133
2007,4,2,202.0,0,2,125,114
2007,4,2,202.0,1,2,106,114
2008,4,2,202.0,0,2,149,112
2008,4,2,202.0,1,2,133,112
2009,4,2,202.0,0,2,110,109
2009,4,2,202.0,1,2,88,109
2010,4,2,202.0,0,2,104,130
2010,4,2,202.0,1,2,78,130
2011,4,2,202.0,0,2,130,149
2011,4,2,202.0,1,2,86,149
2012,4,2,202.0,0,2,92,111
2012,4,2,202.0,1,2,28,111
2013,4,2,202.0,0,2,118,148
2013,4,2,202.0,1,2,0,148
2014,4,2,202.0,0,2,85,148
2015,4,2,202.0,0,2,14,114
2006,4,2,203.0,0,2,381,561
2006,4,2,203.0,1,2,248,561
2007,4,2,203.0,0,2,576,553
2007,4,2,203.0,1,2,510,553
2008,4,2,203.0,0,2,550,522
2008,4,2,203.0,1,2,483,522
2009,4,2,203.0,0,2,552,533
2009,4,2,203.0,1,2,472,533
2010,4,2,203.0,0,2,475,494
2010,4,2,203.0,1,2,364,494
2011,4,2,203.0,0,2,464,585
2011,4,2,203.0,1,2,264,585
2012,4,2,203.0,0,2,443,638
2012,4,2,203.0,1,2,146,638
2013,4,2,203.0,0,2,392,597
2013,4,2,203.0,1,2,6,597
2014,4,2,203.0,0,2,282,637
2015,4,2,203.0,0,2,37,591
2006,4,2,208.0,0,2,164,239
2006,4,2,208.0,1,2,56,239
2007,4,2,208.0,0,2,181,223
2007,4,2,208.0,1,2,132,223
2008,4,2,208.0,0,2,309,203
2008,4,2,208.0,1,2,217,203
2009,4,2,208.0,0,2,253,174
2009,4,2,208.0,1,2,135,174
2010,4,2,208.0,0,2,171,173
2010,4,2,208.0,1,2,98,173
2011,4,2,208.0,0,2,181,197
2011,4,2,208.0,1,2,104,197
2012,4,2,208.0,0,2,182,211
2012,4,2,208.0,1,2,62,211
2013,4,2,208.0,0,2,181,211
2013,4,2,208.0,1,2,4,211
2014,4,2,208.0,0,2,140,246
2015,4,2,208.0,0,2,30,202
2006,4,2,207.0,0,2,225,417
2006,4,2,207.0,1,2,129,417
2007,4,2,207.0,0,2,495,407
2007,4,2,207.0,1,2,410,407
2008,4,2,207.0,0,2,558,414
2008,4,2,207.0,1,2,472,414
2009,4,2,207.0,0,2,501,485
2009,4,2,207.0,1,2,375,485
2010,4,2,207.0,0,2,389,448
2010,4,2,207.0,1,2,235,448
2011,4,2,207.0,0,2,383,443
2011,4,2,207.0,1,2,221,443
2012,4,2,207.0,0,2,395,501
2012,4,2,207.0,1,2,120,501
2013,4,2,207.0,0,2,321,460
2013,4,2,207.0,1,2,4,460
2014,4,2,207.0,0,2,256,431
2015,4,2,207.0,0,2,73,445
2006,4,2,204.0,0,2,40,71
2006,4,2,204.0,1,2,15,71
2007,4,2,204.0,0,2,88,80
2007,4,2,204.0,1,2,80,80
2008,4,2,204.0,0,2,132,95
2008,4,2,204.0,1,2,90,95
2009,4,2,204.0,0,2,102,77
2009,4,2,204.0,1,2,64,77
2010,4,2,204.0,0,2,96,79
2010,4,2,204.0,1,2,51,79
2011,4,2,204.0,0,2,83,86
2011,4,2,204.0,1,2,31,86
2012,4,2,204.0,0,2,64,84
2012,4,2,204.0,1,2,16,84
2013,4,2,204.0,0,2,69,85
2013,4,2,204.0,1,2,0,85
2014,4,2,204.0,0,2,34,67
2015,4,2,204.0,0,2,11,64
2006,4,2,206.0,0,2,66,138
2006,4,2,206.0,1,2,50,138
2007,4,2,206.0,0,2,146,146
2007,4,2,206.0,1,2,101,146
2008,4,2,206.0,0,2,204,139
2008,4,2,206.0,1,2,150,139
2009,4,2,206.0,0,2,133,127
2009,4,2,206.0,1,2,90,127
2010,4,2,206.0,0,2,127,126
2010,4,2,206.0,1,2,84,126
2011,4,2,206.0,0,2,128,128
2011,4,2,206.0,1,2,70,128
2012,4,2,206.0,0,2,113,145
2012,4,2,206.0,1,2,23,145
2013,4,2,206.0,0,2,120,154
2013,4,2,206.0,1,2,0,154
2014,4,2,206.0,0,2,55,129
2015,4,2,206.0,0,2,13,145
2006,5,5,501.0,0,2,1441,1598
2006,5,5,501.0,1,2,550,1598
2007,5,5,501.0,0,2,2306,1736
2007,5,5,501.0,1,2,1206,1736
2008,5,5,501.0,0,2,2603,1746
2008,5,5,501.0,1,2,1362,1746
2009,5,5,501.0,0,2,2098,1357
2009,5,5,501.0,1,2,737,1357
2010,5,5,501.0,0,2,1666,1474
2010,5,5,501.0,1,2,391,1474
2011,5,5,501.0,0,2,1139,1481
2011,5,5,501.0,1,2,217,1481
2012,5,5,501.0,0,2,997,1700
2012,5,5,501.0,1,2,87,1700
2013,5,5,501.0,0,2,870,1605
2013,5,5,501.0,1,2,6,1605
2014,5,5,501.0,0,2,602,1596
2015,5,5,501.0,0,2,91,1656
2006,5,5,508.0,0,2,190,253
2006,5,5,508.0,1,2,148,253
2007,5,5,508.0,0,2,306,253
2007,5,5,508.0,1,2,283,253
2008,5,5,508.0,0,2,248,244
2008,5,5,508.0,1,2,234,244
2009,5,5,508.0,0,2,317,230
2009,5,5,508.0,1,2,197,230
2010,5,5,508.0,0,2,213,217
2010,5,5,508.0,1,2,98,217
2011,5,5,508.0,0,2,161,237
2011,5,5,508.0,1,2,40,237
2012,5,5,508.0,0,2,158,228
2012,5,5,508.0,1,2,16,228
2013,5,5,508.0,0,2,161,227
2013,5,5,508.0,1,2,4,227
2014,5,5,508.0,0,2,113,256
2015,5,5,508.0,0,2,15,214
2006,5,5,510.0,0,2,144,193
2006,5,5,510.0,1,2,93,193
2007,5,5,510.0,0,2,169,157
2007,5,5,510.0,1,2,144,157
2008,5,5,510.0,0,2,184,158
2008,5,5,510.0,1,2,155,158
2009,5,5,510.0,0,2,194,189
2009,5,5,510.0,1,2,155,189
2010,5,5,510.0,0,2,206,187
2010,5,5,510.0,1,2,96,187
2011,5,5,510.0,0,2,173,189
2011,5,5,510.0,1,2,60,189
2012,5,5,510.0,0,2,150,188
2012,5,5,510.0,1,2,25,188
2013,5,5,510.0,0,2,150,203
2013,5,5,510.0,1,2,2,203
2014,5,5,510.0,0,2,110,197
2015,5,5,510.0,0,2,13,183
2006,5,5,1312.0,0,2,237,266
2006,5,5,1312.0,1,2,157,266
2007,5,5,1312.0,0,2,297,264
2007,5,5,1312.0,1,2,270,264
2008,5,5,1312.0,0,2,293,249
2008,5,5,1312.0,1,2,248,249
2009,5,5,1312.0,0,2,249,230
2009,5,5,1312.0,1,2,209,230
2010,5,5,1312.0,0,2,273,250
2010,5,5,1312.0,1,2,138,250
2011,5,5,1312.0,0,2,289,322
2011,5,5,1312.0,1,2,113,322
2012,5,5,1312.0,0,2,260,295
2012,5,5,1312.0,1,2,28,295
2013,5,5,1312.0,0,2,232,291
2013,5,5,1312.0,1,2,2,291
2014,5,5,1312.0,0,2,230,290
2015,5,5,1312.0,0,2,41,311
2006,5,5,507.0,0,2,368,591
2006,5,5,507.0,1,2,218,591
2007,5,5,507.0,0,2,614,507
2007,5,5,507.0,1,2,496,507
2008,5,5,507.0,0,2,633,535
2008,5,5,507.0,1,2,443,535
2009,5,5,507.0,0,2,451,514
2009,5,5,507.0,1,2,358,514
2010,5,5,507.0,0,2,537,561
2010,5,5,507.0,1,2,303,561
2011,5,5,507.0,0,2,560,624
2011,5,5,507.0,1,2,230,624
2012,5,5,507.0,0,2,404,590
2012,5,5,507.0,1,2,89,590
2013,5,5,507.0,0,2,416,596
2013,5,5,507.0,1,2,5,596
2014,5,5,507.0,0,2,339,644
2015,5,5,507.0,0,2,71,649
2006,5,5,505.0,0,2,402,441
2006,5,5,505.0,1,2,349,441
2007,5,5,505.0,0,2,560,448
2007,5,5,505.0,1,2,585,448
2008,5,5,505.0,0,2,610,381
2008,5,5,505.0,1,2,595,381
2009,5,5,505.0,0,2,566,426
2009,5,5,505.0,1,2,391,426
2010,5,5,505.0,0,2,514,402
2010,5,5,505.0,1,2,240,402
2011,5,5,505.0,0,2,465,454
2011,5,5,505.0,1,2,185,454
2012,5,5,505.0,0,2,526,436
2012,5,5,505.0,1,2,67,436
2013,5,5,505.0,0,2,501,500
2013,5,5,505.0,1,2,7,500
2014,5,5,505.0,0,2,396,499
2015,5,5,505.0,0,2,75,506
2006,5,5,513.0,0,2,541,805
2006,5,5,513.0,1,2,308,805
2007,5,5,513.0,0,2,730,757
2007,5,5,513.0,1,2,683,757
2008,5,5,513.0,0,2,743,653
2008,5,5,513.0,1,2,606,653
2009,5,5,513.0,0,2,800,731
2009,5,5,513.0,1,2,526,731
2010,5,5,513.0,0,2,550,661
2010,5,5,513.0,1,2,201,661
2011,5,5,513.0,0,2,409,769
2011,5,5,513.0,1,2,83,769
2012,5,5,513.0,0,2,382,818
2012,5,5,513.0,1,2,30,818
2013,5,5,513.0,0,2,326,845
2013,5,5,513.0,1,2,4,845
2014,5,5,513.0,0,2,197,854
2015,5,5,513.0,0,2,20,912
2006,5,5,511.0,0,2,409,435
2006,5,5,511.0,1,2,247,435
2007,5,5,511.0,0,2,719,464
2007,5,5,511.0,1,2,531,464
2008,5,5,511.0,0,2,765,452
2008,5,5,511.0,1,2,543,452
2009,5,5,511.0,0,2,774,547
2009,5,5,511.0,1,2,443,547
2010,5,5,511.0,0,2,683,535
2010,5,5,511.0,1,2,244,535
2011,5,5,511.0,0,2,640,601
2011,5,5,511.0,1,2,132,601
2012,5,5,511.0,0,2,566,623
2012,5,5,511.0,1,2,34,623
2013,5,5,511.0,0,2,490,638
2013,5,5,511.0,1,2,3,638
2014,5,5,511.0,0,2,353,703
2015,5,5,511.0,0,2,32,700
2006,5,5,,0,2,358,570
2006,5,5,,1,2,143,570
2007,5,5,,0,2,787,579
2007,5,5,,1,2,578,579
2008,5,5,,0,2,729,586
2008,5,5,,1,2,495,586
2009,5,5,,0,2,735,607
2009,5,5,,1,2,319,607
2010,5,5,,0,2,686,635
2010,5,5,,1,2,211,635
2011,5,5,,0,2,571,680
2011,5,5,,1,2,110,680
2012,5,5,,0,2,498,730
2012,5,5,,1,2,22,730
2013,5,5,,0,2,452,696
2013,5,5,,1,2,0,696
2014,5,5,,0,2,301,738
2015,5,5,,0,2,20,722
2006,5,5,502.0,0,2,686,1148
2006,5,5,502.0,1,2,253,1148
2007,5,5,502.0,0,2,1225,1204
2007,5,5,502.0,1,2,623,1204
2008,5,5,502.0,0,2,1386,1146
2008,5,5,502.0,1,2,589,1146
2009,5,5,502.0,0,2,1161,1143
2009,5,5,502.0,1,2,312,1143
2010,5,5,502.0,0,2,931,1043
2010,5,5,502.0,1,2,361,1043
2011,5,5,502.0,0,2,930,1175
2011,5,5,502.0,1,2,283,1175
2012,5,5,502.0,0,2,918,1275
2012,5,5,502.0,1,2,185,1275
2013,5,5,502.0,0,2,778,1210
2013,5,5,502.0,1,2,18,1210
2014,5,5,502.0,0,2,553,1239
2015,5,5,502.0,0,2,71,1200
2006,5,5,512.0,0,2,150,191
2006,5,5,512.0,1,2,56,191
2007,5,5,512.0,0,2,237,198
2007,5,5,512.0,1,2,172,198
2008,5,5,512.0,0,2,273,196
2008,5,5,512.0,1,2,193,196
2009,5,5,512.0,0,2,216,160
2009,5,5,512.0,1,2,118,160
2010,5,5,512.0,0,2,173,167
2010,5,5,512.0,1,2,65,167
2011,5,5,512.0,0,2,176,193
2011,5,5,512.0,1,2,44,193
2012,5,5,512.0,0,2,177,186
2012,5,5,512.0,1,2,33,186
2013,5,5,512.0,0,2,156,169
2013,5,5,512.0,1,2,6,169
2014,5,5,512.0,0,2,135,183
2015,5,5,512.0,0,2,18,154
2006,5,5,514.0,0,2,86,66
2006,5,5,514.0,1,2,45,66
2007,5,5,514.0,0,2,63,56
2007,5,5,514.0,1,2,77,56
2008,5,5,514.0,0,2,167,59
2008,5,5,514.0,1,2,119,59
2009,5,5,514.0,0,2,187,57
2009,5,5,514.0,1,2,94,57
2010,5,5,514.0,0,2,166,62
2010,5,5,514.0,1,2,84,62
2011,5,5,514.0,0,2,196,69
2011,5,5,514.0,1,2,72,69
2012,5,5,514.0,0,2,207,65
2012,5,5,514.0,1,2,45,65
2013,5,5,514.0,0,2,119,66
2013,5,5,514.0,1,2,5,66
2014,5,5,514.0,0,2,104,72
2015,5,5,514.0,0,2,7,72
2006,5,5,504.0,0,2,455,338
2006,5,5,504.0,1,2,167,338
2007,5,5,504.0,0,2,447,263
2007,5,5,504.0,1,2,305,263
2008,5,5,504.0,0,2,435,270
2008,5,5,504.0,1,2,276,270
2009,5,5,504.0,0,2,393,299
2009,5,5,504.0,1,2,228,299
2010,5,5,504.0,0,2,229,254
2010,5,5,504.0,1,2,93,254
2011,5,5,504.0,0,2,191,286
2011,5,5,504.0,1,2,49,286
2012,5,5,504.0,0,2,214,282
2012,5,5,504.0,1,2,31,282
2013,5,5,504.0,0,2,199,282
2013,5,5,504.0,1,2,1,282
2014,5,5,504.0,0,2,139,294
2015,5,5,504.0,0,2,17,327
2006,5,5,506.0,0,2,500,717
2006,5,5,506.0,1,2,272,717
2007,5,5,506.0,0,2,698,631
2007,5,5,506.0,1,2,546,631
2008,5,5,506.0,0,2,775,771
2008,5,5,506.0,1,2,495,771
2009,5,5,506.0,0,2,711,607
2009,5,5,506.0,1,2,321,607
2010,5,5,506.0,0,2,529,580
2010,5,5,506.0,1,2,178,580
2011,5,5,506.0,0,2,558,684
2011,5,5,506.0,1,2,153,684
2012,5,5,506.0,0,2,516,689
2012,5,5,506.0,1,2,51,689
2013,5,5,506.0,0,2,488,716
2013,5,5,506.0,1,2,8,716
2014,5,5,506.0,0,2,445,717
2015,5,5,506.0,0,2,57,691
2006,6,1,101.0,0,2,7565,12014
2006,6,1,101.0,1,2,3427,12014
2007,6,1,101.0,0,2,12422,11751
2007,6,1,101.0,1,2,6025,11751
2008,6,1,101.0,0,2,13504,16627
2008,6,1,101.0,1,2,5766,16627
2009,6,1,101.0,0,2,12121,10073
2009,6,1,101.0,1,2,3760,10073
2010,6,1,101.0,0,2,9629,9976
2010,6,1,101.0,1,2,2683,9976
2011,6,1,101.0,0,2,8518,10065
2011,6,1,101.0,1,2,1911,10065
2012,6,1,101.0,0,2,7349,10335
2012,6,1,101.0,1,2,968,10335
2013,6,1,101.0,0,2,5815,10566
2013,6,1,101.0,1,2,132,10566
2014,6,1,101.0,0,2,4512,10862
2015,6,1,101.0,0,2,523,11204
2006,7,1,112.0,0,2,82,235
2006,7,1,112.0,1,2,51,235
2007,7,1,112.0,0,2,114,213
2007,7,1,112.0,1,2,92,213
2008,7,1,112.0,0,2,150,222
2008,7,1,112.0,1,2,98,222
2009,7,1,112.0,0,2,144,197
2009,7,1,112.0,1,2,105,197
2010,7,1,112.0,0,2,145,206
2010,7,1,112.0,1,2,102,206
2011,7,1,112.0,0,2,110,198
2011,7,1,112.0,1,2,69,198
2012,7,1,112.0,0,2,103,196
2012,7,1,112.0,1,2,31,196
2013,7,1,112.0,0,2,84,206
2013,7,1,112.0,1,2,3,206
2014,7,1,112.0,0,2,61,207
2015,7,1,112.0,0,2,8,198
2006,7,1,108.0,0,2,1182,3747
2006,7,1,108.0,1,2,426,3747
2007,7,1,108.0,0,2,2897,3814
2007,7,1,108.0,1,2,1358,3814
2008,7,1,108.0,0,2,2600,1837
2008,7,1,108.0,1,2,1205,1837
2009,7,1,108.0,0,2,1776,3735
2009,7,1,108.0,1,2,800,3735
2010,7,1,108.0,0,2,1606,3865
2010,7,1,108.0,1,2,727,3865
2011,7,1,108.0,0,2,1987,4283
2011,7,1,108.0,1,2,726,4283
2012,7,1,108.0,0,2,2025,4385
2012,7,1,108.0,1,2,294,4385
2013,7,1,108.0,0,2,1806,4563
2013,7,1,108.0,1,2,20,4563
2014,7,1,108.0,0,2,1137,4715
2015,7,1,108.0,0,2,111,4728
2006,7,1,110.0,0,2,428,2476
2006,7,1,110.0,1,2,202,2476
2007,7,1,110.0,0,2,1092,2464
2007,7,1,110.0,1,2,375,2464
2008,7,1,110.0,0,2,1045,2203
2008,7,1,110.0,1,2,499,2203
2009,7,1,110.0,0,2,763,2347
2009,7,1,110.0,1,2,239,2347
2010,7,1,110.0,0,2,451,2344
2010,7,1,110.0,1,2,137,2344
2011,7,1,110.0,0,2,668,2538
2011,7,1,110.0,1,2,186,2538
2012,7,1,110.0,0,2,1066,2641
2012,7,1,110.0,1,2,96,2641
2013,7,1,110.0,0,2,986,2800
2013,7,1,110.0,1,2,12,2800
2014,7,1,110.0,0,2,769,2735
2015,7,1,110.0,0,2,106,2883
2006,7,1,1202.0,0,2,374,532
2006,7,1,1202.0,1,2,86,532
2007,7,1,1202.0,0,2,316,418
2007,7,1,1202.0,1,2,247,418
2008,7,1,1202.0,0,2,371,368
2008,7,1,1202.0,1,2,216,368
2009,7,1,1202.0,0,2,414,431
2009,7,1,1202.0,1,2,170,431
2010,7,1,1202.0,0,2,342,452
2010,7,1,1202.0,1,2,213,452
2011,7,1,1202.0,0,2,313,473
2011,7,1,1202.0,1,2,196,473
2012,7,1,1202.0,0,2,407,551
2012,7,1,1202.0,1,2,100,551
